,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
914,1.0,40.0,115239.5,48.95286,102.4746,4246.521336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
915,0.0,74.0,37471.73,60.29749,132.4798,5674.251752,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
916,2.0,44.0,86896.2,9.349103,127.4887,1087.694968,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
917,1.0,75.0,4522.89,69.06918,175.1331,6108.111467,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
918,0.0,29.0,36415.41,5.006746,164.9647,1221.36675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
919,0.0,44.0,43864.93,65.12119,262.6106,6021.415503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
920,1.0,65.0,63911.85,15.19674,160.0013,1536.961227,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
921,4.0,60.0,31574.68,3.921335,184.9496,1186.812133,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
922,1.0,27.0,39224.01,1.11588,232.652,891.6297776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
923,2.0,64.0,168097.1,8.019086021,192.470522,985.0943424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
924,3.0,31.0,34179.49,19.43430735,175.02109,2138.939088,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
925,1.0,70.0,30805.5,5.799375,187.656,978.4054903,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
926,0.0,73.0,57265.89,20.84965,242.6326,2280.034122,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
927,0.0,20.0,48067.5,55.2092,182.4676,5017.628209,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
928,1.0,18.0,75193.8,64.68179,172.4555,5842.329497,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
929,1.0,32.0,43466.35,11.13472066,182.467607,1397.701335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
930,1.0,46.0,22991.24,65.85945,179.9476,5667.494149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
931,1.0,84.0,30511.85,9.254257,197.4702,1574.095143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
932,4.0,78.0,13872.89,67.74157,220.1323,6119.939852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
933,0.0,80.0,13502.99,39.7266,134.9509,3246.325481,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
934,1.0,83.0,17993.91,23.99384,172.4567,2615.909854,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
935,0.0,70.0,33818.46,57.65975,117.4686,5319.498579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
936,2.0,19.0,18088.03,12.21802,187.656,1749.384846,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
937,0.0,66.0,5523.47,63.45694,172.4567,5792.097707,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
938,3.0,26.0,7399.99,17.15829,222.6143,2541.621959,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
939,3.0,49.0,25777.72,67.63205,202.65,6711.013649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
940,1.0,30.0,48308.34,61.83914,104.9629,5401.772294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
941,3.0,65.0,23691.5,1.650984,247.6647,1328.483312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
942,2.0,61.0,19367.11,67.13199,152.5022,5935.756323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
943,4.0,25.0,30324.88,1.849221,152.4907,778.5344798,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
944,1.0,35.0,139474.8,6.435125,207.6386,1132.054698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
945,1.0,73.0,69444.54,3.124488057,147.471303,520.8892347,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
946,4.0,19.0,12378.01,57.527,92.45514,5347.491386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
947,0.0,32.0,37628.81,71.39564,149.9378,6571.767003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
948,1.0,24.0,43152.51,68.74532,94.97283,6315.438306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
949,4.0,52.0,36983.01,4.548296,162.4833,1143.803066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
950,1.0,60.0,81459.82,56.02685,204.961,5067.409908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
951,2.0,42.0,12110.3,68.86185,129.9598,6374.14986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
952,5.0,37.0,47777.77,40.78534,157.4698,3610.264679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
953,0.0,46.0,31249.18,18.55263,232.652,2274.334534,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
954,0.0,44.0,51321.51,59.81234,104.9629,5111.961455,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
955,1.0,77.0,11290.67,5.497366828,187.46728,1243.061143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
956,0.0,61.0,21558.19,69.95421,82.49655,5848.90356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
957,1.0,79.0,49545.55,10.2452503,184.967019,1197.086571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
958,3.0,73.0,10842.41,7.25493599,270.160419,1808.366194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
959,0.0,43.0,22246.04,60.23312,172.4733,5280.921374,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
960,0.0,80.0,52089.36,17.13556,194.9882,1693.253857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
961,0.0,68.0,14339.8,70.90623,179.9476,5978.10151,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
962,7.0,74.0,48623.32,6.22226629,114.972827,717.4300821,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
963,0.0,55.0,62894.22,16.71459,92.45514,1844.526573,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
964,2.0,59.0,26026.91,8.989805,139.9568,1035.265621,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
965,3.0,26.0,40363.21,57.24323,139.9349,5607.361744,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
966,1.0,32.0,17922.3,49.18219,222.6609,4756.00161,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
967,4.0,46.0,9035.25,13.7944302,139.934918,1965.419062,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
968,10.0,24.0,3127.53,71.31394,114.9658,6391.664046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
969,3.0,66.0,24702.68,12.64742067,162.471255,1357.062854,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
970,0.0,34.0,68738.07,5.679317142,262.610632,1136.60955,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
971,3.0,64.0,17204.03,68.60299,117.4392,6272.523927,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
972,0.0,75.0,21061.0,8.83974,162.4689,959.4182525,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
973,4.0,31.0,48925.7,19.02547148,222.636202,2323.778584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
974,0.0,59.0,8897.04,57.41425,202.4433,4996.095261,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
975,4.0,24.0,64951.03,18.75702,167.4564,1989.102456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
976,3.0,30.0,30446.44,25.77611616,182.483267,2593.301866,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
977,2.0,69.0,54874.47,53.13301,220.1615,4962.835767,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
978,4.0,60.0,23624.9,8.756923,149.9483,964.5339675,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
979,1.0,38.0,11991.16,60.49719,222.6362,5559.5235,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
980,3.0,19.0,71096.34,63.2816,172.4624,5764.752948,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
981,1.0,61.0,18073.63,20.80434,192.4705,2094.027389,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
982,1.0,28.0,84123.33,69.69884,200.1185,6731.618169,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
983,0.0,70.0,17199.86,54.7128,149.9915,4667.397297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
984,5.0,25.0,39654.43,63.04815,200.1465,6023.971515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
985,4.0,88.0,17400.04,61.00152,229.9931,5482.759209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
986,0.0,73.0,46826.7,65.47514,127.482,5446.877589,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
987,1.0,25.0,30352.63,67.2235,192.4705,6015.544544,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
988,0.0,54.0,23956.91,5.388165017,182.446995,764.2419259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
989,3.0,79.0,30057.73,59.79068,129.9621,5586.42851,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
990,0.0,75.0,47915.97,1.203982,119.9568,696.77888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
991,0.0,49.0,29207.46,7.233605493,124.97808,676.712908,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
992,0.0,55.0,13683.98,15.02441,104.9629,1406.070492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
993,0.0,34.0,25652.0,62.5567,200.1185,6095.950269,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
994,1.0,50.0,74794.84,20.13981517,149.937833,2426.030626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
995,0.0,31.0,42412.99,52.79539,147.4713,4615.447586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
996,2.0,84.0,53466.67,66.66268,227.4754,5905.250692,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
997,4.0,65.0,37004.73,66.44706,169.9378,5767.740142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
998,4.0,64.0,30931.95,59.2505,162.4653,5730.292957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
999,1.0,84.0,19427.81,2.080255,265.1283,830.8201063,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1000,0.0,54.0,5676.28,2.945436,265.1283,922.2317794,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1001,0.0,74.0,23302.39,3.99954,127.4738,837.2390946,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1002,0.0,35.0,56315.69,4.768185,139.9349,1138.754327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1003,0.0,20.0,6528.33,17.53363,199.9902,2517.584249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1004,0.0,33.0,43895.22,64.94053,222.6609,6060.196481,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1005,3.0,28.0,7215.61,52.04568,139.965,5082.897328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1006,1.0,68.0,28837.52,2.932159225,107.481989,700.6270933,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1007,2.0,60.0,48525.16,5.130341596,212.641455,1404.974888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1008,1.0,70.0,10832.15,8.91671,179.9794,1024.783162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1009,3.0,22.0,14352.3,43.28044,92.45514,4221.824522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1010,3.0,21.0,43915.04,57.55841,179.9476,5130.859668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1011,0.0,87.0,40870.51,13.07421,149.9378,1612.709993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1012,4.0,22.0,21603.64,12.01983,164.9853,2037.009094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1013,1.0,74.0,55755.9,5.664193,137.4392,607.6047155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1014,8.0,62.0,18847.36,9.882614,190.1599,1596.133478,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1015,10.0,20.0,50637.64,66.90749,245.147,6916.234923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1016,1.0,35.0,52129.84,5.049303717,267.642733,1662.510936,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1017,8.0,52.0,20069.27,11.52687,149.9776,1498.93018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1018,6.0,62.0,32733.34,6.735348,177.4945,1499.696874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1019,0.0,64.0,66710.72,69.15975,127.4421,6189.656421,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1020,2.0,32.0,84314.93,71.67026,210.1051,6953.434775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1021,2.0,55.0,123272.3,56.39145,137.4836,5231.943657,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1022,0.0,59.0,63841.07,46.68593,192.4404,4200.226885,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1023,1.0,43.0,21569.82,44.57297,92.48802,3788.13967,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1024,4.0,51.0,57253.42,63.25058,159.9476,5943.184132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1025,4.0,88.0,29720.95,4.261408572,142.499263,840.5098283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1026,0.0,31.0,17152.68,64.3165,200.1323,6330.802447,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1027,2.0,62.0,37251.6,2.865504,187.6094,1123.372604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1028,0.0,55.0,32193.76,15.4459,182.4433,1983.907992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1029,0.0,71.0,13044.82,63.59925,139.9816,5559.919752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1030,3.0,57.0,12515.49,64.29382,207.6094,5837.413915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1031,0.0,58.0,20991.61,45.19194,172.4742,3921.432791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1032,1.0,25.0,38884.17,50.72837,219.9902,4791.332346,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1033,0.0,36.0,32617.88,6.394005,187.4673,1420.169187,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1034,8.0,39.0,38326.22,71.10143,222.6362,6687.67953,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1035,0.0,37.0,19168.31,4.926111,227.4754,856.9298283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1036,2.0,66.0,20656.27,71.14876,225.1786,6597.462528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1037,1.0,82.0,28423.59,5.102617,132.4798,1109.204756,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1038,1.0,74.0,44165.21,6.7464384,92.455141,913.9626257,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1039,0.0,18.0,29267.03,60.50817,174.9618,5474.791065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1040,2.0,78.0,3598.04,10.35346,184.9496,1640.315966,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1041,2.0,26.0,81108.99,52.60822,162.4653,5249.057419,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1042,0.0,35.0,14865.17,63.90796,152.4624,6037.703682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1043,3.0,25.0,27034.63,59.46448,94.97283,5530.990602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1044,0.0,74.0,27100.67,61.30152,149.989,5328.929299,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1045,1.0,82.0,31023.93,52.30521,149.9378,4956.677539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1046,0.0,52.0,17228.39,63.23545,212.6228,6210.36612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1047,4.0,37.0,26887.33,66.23131,287.6427,6347.9348,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1048,5.0,86.0,18450.35,3.180149,114.9976,553.4713761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1049,3.0,39.0,12142.88,71.62561,182.4433,6814.250407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1050,8.0,32.0,12687.99,69.31336,114.9658,6222.228467,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1051,3.0,25.0,31545.14,62.59775,92.45514,5712.520809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1052,9.0,63.0,52391.66,69.53443,179.9794,6178.61031,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1053,1.0,88.0,151181.8,47.6364,159.9942,4121.77937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1054,9.0,32.0,108839.1,2.12851,117.4872,1009.028786,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1055,0.0,61.0,40651.57,11.93299,182.4433,1758.68213,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1056,0.0,62.0,14551.58,52.4705,197.6288,4806.825085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1057,3.0,24.0,65486.61,60.98321,132.4798,5939.670076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1058,2.0,73.0,23361.98,62.38889,142.4689,5746.454782,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1059,0.0,34.0,53196.73,7.629943705,149.962093,954.1807838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1060,0.0,33.0,45404.63,2.92969581,204.979684,694.7582953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1061,2.0,49.0,49081.51,2.224168,212.6415,1249.968178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1062,1.0,75.0,16957.75,71.57982,117.4835,6044.380838,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1063,2.0,28.0,6057.28,64.28134,210.127,5975.890408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1064,2.0,49.0,58634.51,8.220686373,117.468591,1312.874964,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1065,4.0,55.0,49421.69,18.91276578,217.483972,2220.255405,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1066,4.0,46.0,56537.74,45.62467,159.9512,4116.511731,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1067,3.0,70.0,5919.03,16.27138,149.9598,1672.775155,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1068,1.0,51.0,47726.25,1.875430489,152.502178,590.7765801,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1069,1.0,56.0,55492.69,23.91177,134.9509,2059.963787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1070,4.0,52.0,22831.25,48.1707,152.4952,4367.397207,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1071,8.0,52.0,18849.08,59.97805,169.9447,5464.592624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1072,0.0,43.0,167566.6,8.220002,147.4738,871.198033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1073,2.0,50.0,9467.94,6.864699,162.4653,1422.2449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1074,4.0,80.0,53563.03,63.37764,262.6106,5836.607029,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1075,1.0,31.0,50643.95,18.76976086,139.934918,2329.912456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1076,3.0,31.0,48781.9,65.33904,275.1336,6212.33447,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1077,3.0,44.0,57644.66,6.485770796,137.483594,1291.915318,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1078,3.0,64.0,17126.28,14.04801,160.0013,1507.684892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1079,7.0,45.0,24686.12,3.845852341,197.472533,1454.360571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1080,0.0,57.0,66698.79,9.900853,222.6281,1880.847695,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1081,2.0,88.0,21512.56,6.431215,187.6094,1377.348602,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1082,8.0,73.0,72734.86,3.843142,167.4847,1349.319824,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1083,2.0,63.0,44090.16,69.13848,265.1283,6425.062719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1084,2.0,52.0,26556.47,49.54115,104.9923,4279.082635,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1085,0.0,38.0,38532.04,5.70629,152.4624,1306.002586,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1086,0.0,47.0,25331.3,11.41238102,137.483594,1511.115195,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1087,6.0,41.0,38482.34,68.86595,117.4872,6437.775218,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1088,0.0,49.0,16161.27,3.4187,182.447,619.2614035,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1089,1.0,22.0,39281.35,7.931439645,204.963371,1262.007891,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1090,0.0,37.0,53298.45,70.40113,172.4705,6536.992768,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1091,4.0,40.0,54364.66,63.90801,162.4689,5627.198878,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1092,2.0,57.0,10050.85,13.02184,114.9658,1343.149177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1093,0.0,75.0,32910.92,14.28503,114.9728,1241.590602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1094,1.0,31.0,23424.88,3.226996711,210.12704,932.6084359,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1095,1.0,18.0,35876.21,56.47233,137.4392,5001.371216,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1096,0.0,30.0,51568.29,57.692,152.4798,5144.475146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1097,1.0,65.0,8935.81,65.98685,194.9581,5820.96516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
